date,mandi,crop,price,arrival_volume_tonnes
2024-05-31,Azadpur,Wheat,1958.28,401.3
2024-06-01,Azadpur,Wheat,2372.0,448.2
2024-06-02,Azadpur,Wheat,2259.22,162.9
2024-06-03,Azadpur,Wheat,2343.63,231.7
2024-06-04,Azadpur,Wheat,2350.36,427.7
2024-06-05,Azadpur,Wheat,2267.14,111.8
2024-06-06,Azadpur,Wheat,2334.38,62.2
2024-06-07,Azadpur,Wheat,2309.87,442.0
2024-06-08,Azadpur,Wheat,2285.85,135.9
2024-06-09,Azadpur,Wheat,2302.17,341.3
2024-06-10,Azadpur,Wheat,2331.25,140.6
2024-06-11,Azadpur,Wheat,2343.96,402.1
2024-06-12,Azadpur,Wheat,2291.3,350.8
2024-06-13,Azadpur,Wheat,2310.85,243.2
2024-06-14,Azadpur,Wheat,2376.75,66.7
2024-06-15,Azadpur,Wheat,2331.15,368.9
2024-06-16,Azadpur,Wheat,2318.52,495.0
2024-06-17,Azadpur,Wheat,2289.04,476.8
2024-06-18,Azadpur,Wheat,2316.9,204.4
2024-06-19,Azadpur,Wheat,2308.04,308.9
2024-06-20,Azadpur,Wheat,2253.97,51.8
2024-06-21,Azadpur,Wheat,2297.79,93.6
2024-06-22,Azadpur,Wheat,2296.3,415.6
2024-06-23,Azadpur,Wheat,2278.28,167.8
2024-06-24,Azadpur,Wheat,2347.16,183.5
2024-06-25,Azadpur,Wheat,2269.78,84.8
2024-06-26,Azadpur,Wheat,2352.24,216.6
2024-06-27,Azadpur,Wheat,2424.33,371.3
2024-06-28,Azadpur,Wheat,2390.47,351.8
2024-06-29,Azadpur,Wheat,2312.38,476.3
2024-06-30,Azadpur,Wheat,2293.28,450.2
2024-07-01,Azadpur,Wheat,2349.19,366.3
2024-07-02,Azadpur,Wheat,2211.59,288.5
2024-07-03,Azadpur,Wheat,2388.39,453.8
2024-07-04,Azadpur,Wheat,2319.36,167.2
2024-07-05,Azadpur,Wheat,2296.03,332.2
2024-07-06,Azadpur,Wheat,2225.08,457.6
2024-07-07,Azadpur,Wheat,2345.63,280.3
2024-07-08,Azadpur,Wheat,2280.4,138.1
2024-07-09,Azadpur,Wheat,2385.97,414.3
2024-07-10,Azadpur,Wheat,2248.16,252.3
2024-07-11,Azadpur,Wheat,2220.47,356.8
2024-07-12,Azadpur,Wheat,2365.74,196.7
2024-07-13,Azadpur,Wheat,2264.72,446.8
2024-07-14,Azadpur,Wheat,2314.42,238.1
2024-07-15,Azadpur,Wheat,2357.4,267.0
2024-07-16,Azadpur,Wheat,2359.9,81.7
2024-07-17,Azadpur,Wheat,2277.94,454.3
2024-07-18,Azadpur,Wheat,2324.5,357.5
2024-07-19,Azadpur,Wheat,2311.82,224.5
2024-07-20,Azadpur,Wheat,2400.65,460.0
2024-07-21,Azadpur,Wheat,2385.8,89.5
2024-07-22,Azadpur,Wheat,2315.03,442.6
2024-07-23,Azadpur,Wheat,2305.01,334.8
2024-07-24,Azadpur,Wheat,2340.21,120.5
2024-07-25,Azadpur,Wheat,2312.78,178.2
2024-07-26,Azadpur,Wheat,2353.23,467.5
2024-07-27,Azadpur,Wheat,2287.96,63.0
2024-07-28,Azadpur,Wheat,2360.64,75.8
2024-07-29,Azadpur,Wheat,2278.3,204.5
2024-07-30,Azadpur,Wheat,2357.49,106.2
2024-07-31,Azadpur,Wheat,2305.18,265.0
2024-08-01,Azadpur,Wheat,2286.97,60.2
2024-08-02,Azadpur,Wheat,2349.45,424.6
2024-08-03,Azadpur,Wheat,2234.35,305.5
2024-08-04,Azadpur,Wheat,2386.04,314.1
2024-08-05,Azadpur,Wheat,2317.85,81.3
2024-08-06,Azadpur,Wheat,2396.75,163.2
2024-08-07,Azadpur,Wheat,2368.6,283.0
2024-08-08,Azadpur,Wheat,2384.66,83.6
2024-08-09,Azadpur,Wheat,2329.24,71.3
2024-08-10,Azadpur,Wheat,2428.28,80.4
2024-08-11,Azadpur,Wheat,2380.41,259.8
2024-08-12,Azadpur,Wheat,2347.74,476.9
2024-08-13,Azadpur,Wheat,2273.95,167.7
2024-08-14,Azadpur,Wheat,2298.1,144.5
2024-08-15,Azadpur,Wheat,2337.32,453.1
2024-08-16,Azadpur,Wheat,2311.1,190.4
2024-08-17,Azadpur,Wheat,2322.34,116.5
2024-08-18,Azadpur,Wheat,2193.1,316.3
2024-08-19,Azadpur,Wheat,2383.08,55.4
2024-08-20,Azadpur,Wheat,2296.7,65.9
2024-08-21,Azadpur,Wheat,2388.76,127.8
2024-08-22,Azadpur,Wheat,2302.61,359.2
2024-08-23,Azadpur,Wheat,2242.86,189.0
2024-08-24,Azadpur,Wheat,2287.79,446.1
2024-08-25,Azadpur,Wheat,2446.77,111.3
2024-08-26,Azadpur,Wheat,2217.3,103.2
2024-08-27,Azadpur,Wheat,2280.84,340.2
2024-08-28,Azadpur,Wheat,2271.03,131.6
2024-08-29,Azadpur,Wheat,2257.68,245.7
2024-08-30,Azadpur,Wheat,2306.19,350.3
2024-08-31,Azadpur,Wheat,2327.56,272.9
2024-09-01,Azadpur,Wheat,2297.9,328.5
2024-09-02,Azadpur,Wheat,2372.78,125.7
2024-09-03,Azadpur,Wheat,2221.55,252.5
2024-09-04,Azadpur,Wheat,2287.34,200.4
2024-09-05,Azadpur,Wheat,2312.89,336.7
2024-09-06,Azadpur,Wheat,2320.09,83.6
2024-09-07,Azadpur,Wheat,2353.96,139.2
2024-09-08,Azadpur,Wheat,2287.38,158.5
2024-09-09,Azadpur,Wheat,2248.74,220.8
2024-09-10,Azadpur,Wheat,2286.95,439.5
2024-09-11,Azadpur,Wheat,2274.65,422.0
2024-09-12,Azadpur,Wheat,2347.56,458.3
2024-09-13,Azadpur,Wheat,2361.79,297.3
2024-09-14,Azadpur,Wheat,2401.95,326.7
2024-09-15,Azadpur,Wheat,2334.51,483.6
2024-09-16,Azadpur,Wheat,2286.58,201.8
2024-09-17,Azadpur,Wheat,2368.9,431.0
2024-09-18,Azadpur,Wheat,2282.09,152.3
2024-09-19,Azadpur,Wheat,2355.55,360.2
2024-09-20,Azadpur,Wheat,2253.66,204.9
2024-09-21,Azadpur,Wheat,2406.72,303.8
2024-09-22,Azadpur,Wheat,2406.49,468.6
2024-09-23,Azadpur,Wheat,2347.89,242.5
2024-09-24,Azadpur,Wheat,2332.57,195.8
2024-09-25,Azadpur,Wheat,2272.0,217.2
2024-09-26,Azadpur,Wheat,2274.2,474.0
2024-09-27,Azadpur,Wheat,2370.81,318.3
2024-09-28,Azadpur,Wheat,2373.04,343.3
2024-09-29,Azadpur,Wheat,2302.03,373.6
2024-09-30,Azadpur,Wheat,2377.98,395.8
2024-10-01,Azadpur,Wheat,2334.0,284.2
2024-10-02,Azadpur,Wheat,2291.92,439.1
2024-10-03,Azadpur,Wheat,2345.41,342.3
2024-10-04,Azadpur,Wheat,2266.65,315.1
2024-10-05,Azadpur,Wheat,2417.25,422.3
2024-10-06,Azadpur,Wheat,2420.87,90.9
2024-10-07,Azadpur,Wheat,2348.2,280.6
2024-10-08,Azadpur,Wheat,2327.48,203.6
2024-10-09,Azadpur,Wheat,2293.65,140.6
2024-10-10,Azadpur,Wheat,2425.7,179.0
2024-10-11,Azadpur,Wheat,2352.44,474.0
2024-10-12,Azadpur,Wheat,2306.45,157.9
2024-10-13,Azadpur,Wheat,2295.58,325.5
2024-10-14,Azadpur,Wheat,2292.71,425.4
2024-10-15,Azadpur,Wheat,2296.15,455.3
2024-10-16,Azadpur,Wheat,2376.13,91.6
2024-10-17,Azadpur,Wheat,2222.72,345.5
2024-10-18,Azadpur,Wheat,2382.43,155.6
2024-10-19,Azadpur,Wheat,2358.77,350.8
2024-10-20,Azadpur,Wheat,2330.09,130.3
2024-10-21,Azadpur,Wheat,2441.95,344.2
2024-10-22,Azadpur,Wheat,2239.7,223.5
2024-10-23,Azadpur,Wheat,2348.24,282.6
2024-10-24,Azadpur,Wheat,2293.84,296.8
2024-10-25,Azadpur,Wheat,2294.56,225.1
2024-10-26,Azadpur,Wheat,2283.48,105.5
2024-10-27,Azadpur,Wheat,2315.63,245.0
2024-10-28,Azadpur,Wheat,2291.25,336.2
2024-10-29,Azadpur,Wheat,2381.5,92.9
2024-10-30,Azadpur,Wheat,2272.43,256.0
2024-10-31,Azadpur,Wheat,2325.35,215.4
2024-11-01,Azadpur,Wheat,2217.2,170.7
2024-11-02,Azadpur,Wheat,2341.58,446.8
2024-11-03,Azadpur,Wheat,2422.68,187.4
2024-11-04,Azadpur,Wheat,2304.08,82.8
2024-11-05,Azadpur,Wheat,2309.5,196.4
2024-11-06,Azadpur,Wheat,2339.63,406.3
2024-11-07,Azadpur,Wheat,2282.2,310.4
2024-11-08,Azadpur,Wheat,2339.68,170.2
2024-11-09,Azadpur,Wheat,2389.84,280.1
2024-11-10,Azadpur,Wheat,2322.29,339.7
2024-11-11,Azadpur,Wheat,2350.26,112.1
2024-11-12,Azadpur,Wheat,2366.33,153.8
2024-11-13,Azadpur,Wheat,2370.18,121.6
2024-11-14,Azadpur,Wheat,2334.23,481.2
2024-11-15,Azadpur,Wheat,2367.37,397.7
2024-11-16,Azadpur,Wheat,2344.39,119.9
2024-11-17,Azadpur,Wheat,2346.41,293.4
2024-11-18,Azadpur,Wheat,2309.08,425.9
2024-11-19,Azadpur,Wheat,2288.31,264.1
2024-11-20,Azadpur,Wheat,2394.3,72.6
2024-11-21,Azadpur,Wheat,2256.69,94.3
2024-11-22,Azadpur,Wheat,2382.06,103.2
2024-11-23,Azadpur,Wheat,2285.17,335.4
2024-11-24,Azadpur,Wheat,2331.15,495.1
2024-11-25,Azadpur,Wheat,2372.71,334.7
2024-11-26,Azadpur,Wheat,2250.7,366.7
2024-11-27,Azadpur,Wheat,2335.07,218.5
2024-11-28,Azadpur,Wheat,2416.43,368.1
2024-11-29,Azadpur,Wheat,2389.33,330.7
2024-11-30,Azadpur,Wheat,2341.27,311.3
2024-12-01,Azadpur,Wheat,2656.87,64.7
2024-12-02,Azadpur,Wheat,2665.94,209.1
2024-12-03,Azadpur,Wheat,2636.15,337.1
2024-12-04,Azadpur,Wheat,2705.29,135.5
2024-12-05,Azadpur,Wheat,2617.29,143.1
2024-12-06,Azadpur,Wheat,2554.84,109.9
2024-12-07,Azadpur,Wheat,2698.52,137.8
2024-12-08,Azadpur,Wheat,2627.31,160.4
2024-12-09,Azadpur,Wheat,2636.57,311.2
2024-12-10,Azadpur,Wheat,2678.36,463.6
2024-12-11,Azadpur,Wheat,2648.35,171.1
2024-12-12,Azadpur,Wheat,2731.96,196.1
2024-12-13,Azadpur,Wheat,2728.34,143.2
2024-12-14,Azadpur,Wheat,2600.67,355.6
2024-12-15,Azadpur,Wheat,2686.75,149.6
2024-12-16,Azadpur,Wheat,2735.1,453.7
2024-12-17,Azadpur,Wheat,2587.65,384.4
2024-12-18,Azadpur,Wheat,2673.32,79.1
2024-12-19,Azadpur,Wheat,2677.24,304.8
2024-12-20,Azadpur,Wheat,2772.33,217.9
2024-12-21,Azadpur,Wheat,2726.09,346.4
2024-12-22,Azadpur,Wheat,2768.99,286.4
2024-12-23,Azadpur,Wheat,2704.76,64.5
2024-12-24,Azadpur,Wheat,2682.87,420.5
2024-12-25,Azadpur,Wheat,2645.17,365.9
2024-12-26,Azadpur,Wheat,2601.72,469.8
2024-12-27,Azadpur,Wheat,2585.69,181.5
2024-12-28,Azadpur,Wheat,2612.31,53.7
2024-12-29,Azadpur,Wheat,2636.9,435.3
2024-12-30,Azadpur,Wheat,2744.18,55.1
2024-12-31,Azadpur,Wheat,2729.14,146.9
2025-01-01,Azadpur,Wheat,2639.6,340.4
2025-01-02,Azadpur,Wheat,2690.14,98.5
2025-01-03,Azadpur,Wheat,2590.14,253.8
2025-01-04,Azadpur,Wheat,2678.76,160.3
2025-01-05,Azadpur,Wheat,2624.87,169.0
2025-01-06,Azadpur,Wheat,2760.46,431.1
2025-01-07,Azadpur,Wheat,2614.31,289.2
2025-01-08,Azadpur,Wheat,2673.67,377.5
2025-01-09,Azadpur,Wheat,2618.63,356.8
2025-01-10,Azadpur,Wheat,2732.6,123.7
2025-01-11,Azadpur,Wheat,2642.36,342.8
2025-01-12,Azadpur,Wheat,2613.08,238.3
2025-01-13,Azadpur,Wheat,2676.29,109.0
2025-01-14,Azadpur,Wheat,2698.06,286.7
2025-01-15,Azadpur,Wheat,2675.61,396.7
2025-01-16,Azadpur,Wheat,2713.95,434.6
2025-01-17,Azadpur,Wheat,2714.05,356.3
2025-01-18,Azadpur,Wheat,2651.44,351.9
2025-01-19,Azadpur,Wheat,2643.19,393.5
2025-01-20,Azadpur,Wheat,2657.27,411.8
2025-01-21,Azadpur,Wheat,2773.56,209.9
2025-01-22,Azadpur,Wheat,2664.05,357.8
2025-01-23,Azadpur,Wheat,2694.68,441.7
2025-01-24,Azadpur,Wheat,2797.44,165.4
2025-01-25,Azadpur,Wheat,2631.9,334.1
2025-01-26,Azadpur,Wheat,2727.34,108.6
2025-01-27,Azadpur,Wheat,2780.62,297.7
2025-01-28,Azadpur,Wheat,2681.23,50.1
2025-01-29,Azadpur,Wheat,2642.29,121.7
2025-01-30,Azadpur,Wheat,2620.21,447.7
2025-01-31,Azadpur,Wheat,2712.67,110.8
2025-02-01,Azadpur,Wheat,2629.47,498.3
2025-02-02,Azadpur,Wheat,2622.72,70.7
2025-02-03,Azadpur,Wheat,2660.01,347.1
2025-02-04,Azadpur,Wheat,2616.81,204.8
2025-02-05,Azadpur,Wheat,2759.93,394.1
2025-02-06,Azadpur,Wheat,2728.95,362.7
2025-02-07,Azadpur,Wheat,2690.76,467.8
2025-02-08,Azadpur,Wheat,2631.72,461.4
2025-02-09,Azadpur,Wheat,2678.88,371.0
2025-02-10,Azadpur,Wheat,2647.06,480.0
2025-02-11,Azadpur,Wheat,2641.85,398.3
2025-02-12,Azadpur,Wheat,2755.03,471.4
2025-02-13,Azadpur,Wheat,2659.93,433.8
2025-02-14,Azadpur,Wheat,2749.83,83.6
2025-02-15,Azadpur,Wheat,2700.48,371.6
2025-02-16,Azadpur,Wheat,2687.03,416.9
2025-02-17,Azadpur,Wheat,2680.66,229.1
2025-02-18,Azadpur,Wheat,2673.25,285.0
2025-02-19,Azadpur,Wheat,2720.95,368.4
2025-02-20,Azadpur,Wheat,2716.59,397.0
2025-02-21,Azadpur,Wheat,2657.72,464.9
2025-02-22,Azadpur,Wheat,2656.39,204.6
2025-02-23,Azadpur,Wheat,2681.85,339.5
2025-02-24,Azadpur,Wheat,2680.67,354.7
2025-02-25,Azadpur,Wheat,2688.37,416.0
2025-02-26,Azadpur,Wheat,2702.61,358.6
2025-02-27,Azadpur,Wheat,2686.16,401.6
2025-02-28,Azadpur,Wheat,2618.96,330.0
2025-03-01,Azadpur,Wheat,2346.85,275.9
2025-03-02,Azadpur,Wheat,2374.95,84.6
2025-03-03,Azadpur,Wheat,2375.25,308.1
2025-03-04,Azadpur,Wheat,2247.49,142.7
2025-03-05,Azadpur,Wheat,2379.35,296.5
2025-03-06,Azadpur,Wheat,2306.9,411.3
2025-03-07,Azadpur,Wheat,2332.08,465.6
2025-03-08,Azadpur,Wheat,2301.89,208.1
2025-03-09,Azadpur,Wheat,2306.07,280.9
2025-03-10,Azadpur,Wheat,2410.64,470.7
2025-03-11,Azadpur,Wheat,2420.72,119.2
2025-03-12,Azadpur,Wheat,2396.06,463.5
2025-03-13,Azadpur,Wheat,2318.14,474.2
2025-03-14,Azadpur,Wheat,2378.07,227.5
2025-03-15,Azadpur,Wheat,2371.22,405.9
2025-03-16,Azadpur,Wheat,2305.97,303.1
2025-03-17,Azadpur,Wheat,2389.57,116.9
2025-03-18,Azadpur,Wheat,2382.08,229.3
2025-03-19,Azadpur,Wheat,2405.17,134.4
2025-03-20,Azadpur,Wheat,2357.02,186.6
2025-03-21,Azadpur,Wheat,2382.15,298.8
2025-03-22,Azadpur,Wheat,2378.32,266.9
2025-03-23,Azadpur,Wheat,2384.87,124.5
2025-03-24,Azadpur,Wheat,2403.92,266.7
2025-03-25,Azadpur,Wheat,2310.15,84.7
2025-03-26,Azadpur,Wheat,2287.68,111.4
2025-03-27,Azadpur,Wheat,2319.55,142.7
2025-03-28,Azadpur,Wheat,2324.3,327.5
2025-03-29,Azadpur,Wheat,2431.04,367.5
2025-03-30,Azadpur,Wheat,2361.37,151.6
2025-03-31,Azadpur,Wheat,2442.96,91.9
2025-04-01,Azadpur,Wheat,2032.13,372.7
2025-04-02,Azadpur,Wheat,2041.33,286.4
2025-04-03,Azadpur,Wheat,1997.33,283.3
2025-04-04,Azadpur,Wheat,2062.02,419.0
2025-04-05,Azadpur,Wheat,2018.46,153.7
2025-04-06,Azadpur,Wheat,2006.1,259.1
2025-04-07,Azadpur,Wheat,2091.47,214.5
2025-04-08,Azadpur,Wheat,2136.27,213.6
2025-04-09,Azadpur,Wheat,2008.8,289.6
2025-04-10,Azadpur,Wheat,2097.59,250.8
2025-04-11,Azadpur,Wheat,2012.18,392.8
2025-04-12,Azadpur,Wheat,2075.75,86.9
2025-04-13,Azadpur,Wheat,2016.86,457.2
2025-04-14,Azadpur,Wheat,1992.21,389.8
2025-04-15,Azadpur,Wheat,2021.72,312.5
2025-04-16,Azadpur,Wheat,2105.2,494.7
2025-04-17,Azadpur,Wheat,2190.14,389.1
2025-04-18,Azadpur,Wheat,2057.63,268.3
2025-04-19,Azadpur,Wheat,2024.74,465.1
2025-04-20,Azadpur,Wheat,2071.96,361.7
2025-04-21,Azadpur,Wheat,2000.06,232.7
2025-04-22,Azadpur,Wheat,2018.49,233.1
2025-04-23,Azadpur,Wheat,2094.72,403.7
2025-04-24,Azadpur,Wheat,2078.28,155.0
2025-04-25,Azadpur,Wheat,1948.25,140.8
2025-04-26,Azadpur,Wheat,2003.02,81.2
2025-04-27,Azadpur,Wheat,2085.45,469.1
2025-04-28,Azadpur,Wheat,2017.98,396.0
2025-04-29,Azadpur,Wheat,2082.99,426.6
2025-04-30,Azadpur,Wheat,2082.55,65.2
2025-05-01,Azadpur,Wheat,2101.19,199.2
2025-05-02,Azadpur,Wheat,2058.42,348.9
2025-05-03,Azadpur,Wheat,2075.41,442.2
2025-05-04,Azadpur,Wheat,2007.17,69.4
2025-05-05,Azadpur,Wheat,2068.06,240.8
2025-05-06,Azadpur,Wheat,2048.05,137.6
2025-05-07,Azadpur,Wheat,2003.9,193.9
2025-05-08,Azadpur,Wheat,2016.6,486.8
2025-05-09,Azadpur,Wheat,1990.02,124.9
2025-05-10,Azadpur,Wheat,1967.02,282.7
2025-05-11,Azadpur,Wheat,2126.16,437.4
2025-05-12,Azadpur,Wheat,2020.64,342.9
2025-05-13,Azadpur,Wheat,2028.74,255.5
2025-05-14,Azadpur,Wheat,2117.64,192.3
2025-05-15,Azadpur,Wheat,2084.08,485.1
2025-05-16,Azadpur,Wheat,1997.11,96.0
2025-05-17,Azadpur,Wheat,1915.75,181.3
2025-05-18,Azadpur,Wheat,2125.98,277.6
2025-05-19,Azadpur,Wheat,2111.88,160.6
2025-05-20,Azadpur,Wheat,2111.12,466.1
2025-05-21,Azadpur,Wheat,2021.34,313.1
2025-05-22,Azadpur,Wheat,2068.17,144.0
2025-05-23,Azadpur,Wheat,2051.55,370.7
2025-05-24,Azadpur,Wheat,2107.96,331.6
2025-05-25,Azadpur,Wheat,2023.43,255.6
2025-05-26,Azadpur,Wheat,2116.96,444.2
2025-05-27,Azadpur,Wheat,2064.13,359.4
2025-05-28,Azadpur,Wheat,2017.83,341.4
2025-05-29,Azadpur,Wheat,2034.62,82.2
2025-05-30,Azadpur,Wheat,2049.8,128.9
2025-05-31,Azadpur,Wheat,2104.24,173.9
2025-06-01,Azadpur,Wheat,2344.05,133.9
2025-06-02,Azadpur,Wheat,2412.25,208.8
2025-06-03,Azadpur,Wheat,2377.07,272.0
2025-06-04,Azadpur,Wheat,2322.73,246.1
2025-06-05,Azadpur,Wheat,2350.96,92.8
2025-06-06,Azadpur,Wheat,2290.49,186.4
2025-06-07,Azadpur,Wheat,2493.97,313.8
2025-06-08,Azadpur,Wheat,2406.88,274.1
2025-06-09,Azadpur,Wheat,2375.26,266.1
2025-06-10,Azadpur,Wheat,2303.31,139.0
2025-06-11,Azadpur,Wheat,2427.81,135.5
2025-06-12,Azadpur,Wheat,2360.03,440.1
2025-06-13,Azadpur,Wheat,2383.29,270.8
2025-06-14,Azadpur,Wheat,2409.51,194.0
2025-06-15,Azadpur,Wheat,2457.72,399.5
2025-06-16,Azadpur,Wheat,2348.08,398.1
2025-06-17,Azadpur,Wheat,2305.74,426.2
2025-06-18,Azadpur,Wheat,2417.67,137.2
2025-06-19,Azadpur,Wheat,2415.06,218.9
2025-06-20,Azadpur,Wheat,2241.59,285.3
2025-06-21,Azadpur,Wheat,2317.54,440.5
2025-06-22,Azadpur,Wheat,2360.51,352.1
2025-06-23,Azadpur,Wheat,2367.56,192.4
2025-06-24,Azadpur,Wheat,2313.01,381.2
2025-06-25,Azadpur,Wheat,2338.54,489.9
2025-06-26,Azadpur,Wheat,2369.13,280.1
2025-06-27,Azadpur,Wheat,2315.63,349.3
2025-06-28,Azadpur,Wheat,2387.48,137.0
2025-06-29,Azadpur,Wheat,2390.92,292.9
2025-06-30,Azadpur,Wheat,2418.41,372.4
2025-07-01,Azadpur,Wheat,2346.85,52.5
2025-07-02,Azadpur,Wheat,2410.81,268.5
2025-07-03,Azadpur,Wheat,2370.46,156.6
2025-07-04,Azadpur,Wheat,2321.68,496.2
2025-07-05,Azadpur,Wheat,2339.15,306.5
2025-07-06,Azadpur,Wheat,2413.04,402.1
2025-07-07,Azadpur,Wheat,2396.28,321.6
2025-07-08,Azadpur,Wheat,2433.71,287.4
2025-07-09,Azadpur,Wheat,2399.85,335.6
2025-07-10,Azadpur,Wheat,2361.23,382.3
2025-07-11,Azadpur,Wheat,2367.16,493.6
2025-07-12,Azadpur,Wheat,2403.41,431.1
2025-07-13,Azadpur,Wheat,2360.44,364.3
2025-07-14,Azadpur,Wheat,2475.26,239.0
2025-07-15,Azadpur,Wheat,2444.25,85.0
2025-07-16,Azadpur,Wheat,2401.66,381.7
2025-07-17,Azadpur,Wheat,2491.78,173.2
2025-07-18,Azadpur,Wheat,2353.75,364.7
2025-07-19,Azadpur,Wheat,2365.3,224.9
2025-07-20,Azadpur,Wheat,2374.79,89.6
2025-07-21,Azadpur,Wheat,2411.19,327.8
2025-07-22,Azadpur,Wheat,2330.91,76.5
2025-07-23,Azadpur,Wheat,2323.04,93.8
2025-07-24,Azadpur,Wheat,2385.53,185.5
2025-07-25,Azadpur,Wheat,2402.75,424.7
2025-07-26,Azadpur,Wheat,2344.96,192.7
2025-07-27,Azadpur,Wheat,2322.65,157.0
2025-07-28,Azadpur,Wheat,2446.84,120.4
2025-07-29,Azadpur,Wheat,2428.27,284.3
2025-07-30,Azadpur,Wheat,2428.94,356.4
2025-07-31,Azadpur,Wheat,2269.76,174.9
2025-08-01,Azadpur,Wheat,2426.65,403.9
2025-08-02,Azadpur,Wheat,2431.15,230.3
2025-08-03,Azadpur,Wheat,2430.14,95.3
2025-08-04,Azadpur,Wheat,2373.53,123.1
2025-08-05,Azadpur,Wheat,2440.42,368.4
2025-08-06,Azadpur,Wheat,2313.44,217.2
2025-08-07,Azadpur,Wheat,2374.55,134.6
2025-08-08,Azadpur,Wheat,2510.35,439.6
2025-08-09,Azadpur,Wheat,2406.56,375.9
2025-08-10,Azadpur,Wheat,2395.09,293.4
2025-08-11,Azadpur,Wheat,2419.07,419.7
2025-08-12,Azadpur,Wheat,2430.94,322.4
2025-08-13,Azadpur,Wheat,2398.71,330.1
2025-08-14,Azadpur,Wheat,2348.75,168.7
2025-08-15,Azadpur,Wheat,2421.86,459.1
2025-08-16,Azadpur,Wheat,2365.0,216.7
2025-08-17,Azadpur,Wheat,2375.41,342.3
2025-08-18,Azadpur,Wheat,2469.65,206.6
2025-08-19,Azadpur,Wheat,2380.3,498.9
2025-08-20,Azadpur,Wheat,2389.92,257.2
2025-08-21,Azadpur,Wheat,2445.76,321.1
2025-08-22,Azadpur,Wheat,2360.82,93.2
2025-08-23,Azadpur,Wheat,2443.95,122.7
2025-08-24,Azadpur,Wheat,2312.59,364.1
2025-08-25,Azadpur,Wheat,2369.21,347.6
2025-08-26,Azadpur,Wheat,2325.0,382.2
2025-08-27,Azadpur,Wheat,2439.87,284.7
2025-08-28,Azadpur,Wheat,2473.22,292.9
2025-08-29,Azadpur,Wheat,2351.56,424.6
2025-08-30,Azadpur,Wheat,2389.71,131.7
2025-08-31,Azadpur,Wheat,2394.38,448.8
2025-09-01,Azadpur,Wheat,2497.26,392.3
2025-09-02,Azadpur,Wheat,2390.64,231.1
2025-09-03,Azadpur,Wheat,2356.44,458.7
2025-09-04,Azadpur,Wheat,2316.07,450.9
2025-09-05,Azadpur,Wheat,2365.53,479.7
2025-09-06,Azadpur,Wheat,2370.04,410.7
2025-09-07,Azadpur,Wheat,2404.79,499.6
2025-09-08,Azadpur,Wheat,2433.58,486.0
2025-09-09,Azadpur,Wheat,2374.56,212.9
2025-09-10,Azadpur,Wheat,2357.08,235.2
2025-09-11,Azadpur,Wheat,2440.94,497.7
2025-09-12,Azadpur,Wheat,2478.26,415.5
2025-09-13,Azadpur,Wheat,2388.67,497.6
2025-09-14,Azadpur,Wheat,2417.56,192.4
2025-09-15,Azadpur,Wheat,2348.93,378.3
2025-09-16,Azadpur,Wheat,2458.11,464.6
2025-09-17,Azadpur,Wheat,2425.77,282.5
2025-09-18,Azadpur,Wheat,2345.85,458.5
2025-09-19,Azadpur,Wheat,2352.71,330.9
2025-09-20,Azadpur,Wheat,2296.97,405.0
2025-09-21,Azadpur,Wheat,2435.31,108.7
2025-09-22,Azadpur,Wheat,2322.33,343.6
2025-09-23,Azadpur,Wheat,2334.78,206.8
2025-09-24,Azadpur,Wheat,2391.52,470.6
2025-09-25,Azadpur,Wheat,2454.59,166.1
2025-09-26,Azadpur,Wheat,2406.78,333.5
2025-09-27,Azadpur,Wheat,2458.85,257.0
2025-09-28,Azadpur,Wheat,2343.81,123.0
2025-09-29,Azadpur,Wheat,2411.53,455.1
2025-09-30,Azadpur,Wheat,2402.9,371.4
2025-10-01,Azadpur,Wheat,2291.25,488.5
2025-10-02,Azadpur,Wheat,2412.59,297.0
2025-10-03,Azadpur,Wheat,2402.37,96.8
2025-10-04,Azadpur,Wheat,2436.7,321.8
2025-10-05,Azadpur,Wheat,2518.27,186.1
2025-10-06,Azadpur,Wheat,2350.45,143.2
2025-10-07,Azadpur,Wheat,2417.47,265.1
2025-10-08,Azadpur,Wheat,2498.08,493.7
2025-10-09,Azadpur,Wheat,2360.31,475.8
2025-10-10,Azadpur,Wheat,2462.51,414.6
2025-10-11,Azadpur,Wheat,2446.51,410.6
2025-10-12,Azadpur,Wheat,2428.03,372.0
2025-10-13,Azadpur,Wheat,2369.58,110.1
2025-10-14,Azadpur,Wheat,2372.77,414.8
2025-10-15,Azadpur,Wheat,2525.97,351.1
2025-10-16,Azadpur,Wheat,2427.57,266.9
2025-10-17,Azadpur,Wheat,2371.71,395.3
2025-10-18,Azadpur,Wheat,2377.04,415.6
2025-10-19,Azadpur,Wheat,2440.15,375.9
2025-10-20,Azadpur,Wheat,2362.57,385.1
2025-10-21,Azadpur,Wheat,2315.21,309.8
2025-10-22,Azadpur,Wheat,2372.12,56.3
2025-10-23,Azadpur,Wheat,2360.29,113.4
2025-10-24,Azadpur,Wheat,2367.5,119.8
2025-10-25,Azadpur,Wheat,2480.4,134.7
2025-10-26,Azadpur,Wheat,2316.81,383.8
2025-10-27,Azadpur,Wheat,2395.07,387.4
2025-10-28,Azadpur,Wheat,2436.32,221.7
2025-10-29,Azadpur,Wheat,2442.1,66.4
